Kepler ID,Teff
10679844,5525
10679871,4897
10679880,
10679887,6018
10679891,6169
10679892,4277
10680020,6248
10680055,4545
10680068,5929
10680099,5854
10680105,6167
10680128,5587
10680136,5929
10680149,5870
10680159,6133
10680175,5589
10680181,5613
10680198,4047
10680199,4405
10680210,5638
10680216,5954
10680232,5498
10680240,5769
10680255,6319
10680264,4805
10680268,4925
10680297,5508
10680299,6284
10680310,5060
10680327,5605
10680352,4837
10680385,6300
10680424,4317
10680445,5339
10680475,6082
10680492,6176
10680532,6075
10680596,5080
10680625,5719
10681018,5065
10681050,6399
10681055,6936
10681228,5910
10681280,5869
10681303,
10681309,6372
10681316,5803
10681359,6697
10681366,5944
10681421,
10681464,8822
10681470,4586
10681475,5584
10681550,6213
10681587,6154
10681717,3399
10681726,6088
10681783,5635
10681793,6068
10681906,4322
10681924,5884
10681939,5819
10681970,5689
10681980,5653
10681989,6306
10682002,5740
10682027,5480
10682033,5330
10682081,5397
10682158,5830
10682162,5622
10682176,5828
10682183,4837
10682190,5893
10682275,5970
10682280,4301
10682308,5921
10682392,6469
10682408,5429
10682428,5096
10682541,5174
10682562,
10682569,4523
10682580,6662
10682589,5010
10682594,5031
10682595,5199
10682596,5972
10682610,5854
10682658,5107
10682660,5038
10682710,5788
10682720,6841
10682736,5019
10682761,4887
10682772,6156
10682811,5166
10682816,4684
10682823,6228
10682834,
10682835,4050
10682854,5823
10682908,5738
10682918,5816
10682937,5345
10682979,
10682983,5325
10683016,4922
10683025,5284
10683086,
10683189,5606
10683224,6508
10683226,5054
10683303,
10683330,4871
10683367,5537
10683377,5631
10683390,3986
10683404,5806
10683407,5928
10683445,5891
10683458,5704
10683580,5387
10683604,5850
10683616,3918
10683647,4584
10683657,5750
10683698,6236
10683701,5957
10683725,5794
10683738,4358
10683754,6062
10683772,5508
10683871,5522
10683905,6002
10683909,6157
10683958,
10683980,5787
10684016,5225
10684069,5817
10684117,5800
10684148,5856
10684166,5395
10684175,4130
10684182,5149
10684214,6096
10684215,5002
10684239,4317
10684260,5079
10684286,4092
10684371,5571
10684372,6226
10684437,5140
10684441,5741
10684456,4080
10684463,4861
10684475,6069
10684486,5464
10684557,5669
10684567,4752
10684568,5545
10684584,4863
10684587,7293
10684591,5650
10684655,5488
10684670,5659
10684673,7106
10684676,5931
10684690,6044
10684697,4814
10684711,5839
10684727,5858
10684749,4888
10684751,5810
10684769,
10684837,5106
10684843,10000
10684886,5799
10684895,5350
10684945,5469
10684947,5522
10685015,4601
10685044,9511
10685068,5038
10685079,
10685098,6088
10685124,5797
10685144,4230
10685145,5817
10685148,3722
10685175,7989
10685202,6244
10685240,4298
10685271,5487
10685281,5534
10685283,4784
10685311,
10685316,
10685337,5446
10685339,5759
10685353,
10685362,5451
10685372,5489
10685386,5378
10685404,6314
10685411,5579
10685417,5152
10685433,5464
10685449,6006
10685450,5534
10685453,5560
10685475,5523
10685528,4311
10685555,6125
10685557,4590
10685598,5348
10685630,
10685645,5153
10685653,7965
10685672,4422
10685698,5831
10685729,5806
10685764,4690
10685794,4904
10685814,5946
10685849,5052
10685892,4400
10685897,7895
10685898,4753
10685907,5126
10685934,5622
10686035,5567
10686078,
10686082,4937
10686299,4087
10686322,5205
10686440,5621
10686479,4138
10686564,6019
10686594,5092
10686752,7274
10686809,4813
10686814,4120
10686843,5593
10686864,4894
10686865,4029
10686876,7944
10686909,5438
10686930,4905
10686971,4945
10687021,5312
10687022,5356
10687164,5561
10687206,4788
10687219,5537
10687239,6062
10687245,5916
10687291,5225
10687326,5553
10687444,6111
10687468,4596
10687513,6240
10687523,4591
10687524,4899
10687529,5274
10687572,5600
10687625,5733
10687813,5731
10708747,5998
10708840,4557
10708892,5093
10708918,5871
10708930,5738
10708935,6088
10708974,5239
10709010,5806
10709020,4111
10709049,
10709101,
10709102,4731
10709149,5233
10709167,5471
10709178,5942
10709203,6773
10709216,5608
10709349,5798
10709381,5400
10709439,5712
10709495,5877
10709505,4776
10709509,4567
10709515,5688
10709524,5187
10709541,5732
10709549,6010
10709570,5167
10709584,4099
10709619,3528
10709622,5814
10709629,4449
10709655,5942
10709676,4841
10709704,5040
10709714,5538
10709716,6047
10709719,4982
10709756,
10709789,5272
10709799,4591
10709809,5665
10709834,6502
10709857,
10709864,5431
10709925,5878
10709949,4873
10710001,5351
10710007,5724
10710018,5671
10710026,5589
10710097,4256
10710105,5839
10710223,5549
10710233,3716
10710240,
10710264,6733
10710291,5941
10710333,4278
10710334,5074
10710336,6572
10710365,5095
10710369,6494
10710374,
10710393,5124
10710423,5401
10710426,5995
10710452,4099
10710455,4803
10710467,
10710511,
10710588,5680
10710645,5176
10710651,5765
10710692,4566
10710711,3836
10710753,4020
10710755,5564
10710761,5925
10710803,
10710808,6031
10710836,5494
10710871,5798
10710930,5817
10710946,5299
10711003,
10711021,4720
10711037,5882
10711045,4759
10711052,4820
10711055,6067
10711066,
10711088,6217
10711092,5559
10711145,4879
10711154,4731
10711162,5549
10711185,5284
10711222,4659
10711226,5809
10711259,5742
10711297,5066
10711327,5940
10711394,5770
10711401,5574
10711406,5786
10711429,4998
10711462,5457
10711473,4808
10711484,4843
10711510,5773
10711515,4827
10711551,5752
10711557,5598
10711607,
10711644,5981
10711646,4339
10711731,4836
10711754,4420
10711756,5111
10711890,5784
10711897,3932
10711913,5474
10711922,4904
10711938,
10711959,5804
10711977,5688
10712013,4951
10712023,5534
10712030,5603
10712063,4060
10712066,5543
10712082,4109
10712085,5698
10712138,5395
10712196,5757
10712203,5502
10712214,5458
10712232,4888
10712276,
10712306,5747
10712311,4386
10712314,4874
10712331,6290
10712333,5678
10712388,4409
10712410,4322
10712512,5593
10712534,
10712616,5659
10712621,5389
10712631,4312
10712632,5672
10712691,4665
10712705,4743
10712721,5315
10712811,5302
10712830,5570
10712873,5539
10712891,5160
10712919,6037
10712932,5860
10712953,5873
10712956,3781
10712978,5961
10713045,5737
10713072,6362
10713099,5329
10713121,5749
10713157,3826
10713276,3820
10713284,4213
10713296,5950
10713307,5731
10713325,6058
10713347,5274
10713355,5549
10713383,5075
10713384,5473
10713394,5592
10713398,
10713440,
10713471,5563
10713507,5693
10713527,
10713537,5412
10713616,5920
10713618,4716
10713634,5180
10713910,5447
10713971,6217
10714051,6210
10714062,5460
10714071,5604
10714072,5179
10714094,5958
10714125,5860
10714126,5649
10714156,5310
10714157,5554
10714205,5076
10714212,5821
10714228,5729
10714245,
10714284,
10714346,5546
10714407,5432
10714422,4519
10714459,5573
10714540,4831
10714543,
10714551,4214
10714581,4254
10714595,5615
10714680,5954
10714693,5628
10716211,
10716260,5690
10716261,4830
10716291,5777
10716296,4773
10716302,5482
10716350,5127
10716410,3750
10716412,5628
10716413,5157
10716423,5545
10716431,5860
10716448,5928
10716466,4756
10716468,5035
10716502,5430
10716520,5918
10716531,5886
10716533,4192
10716552,5647
10716556,4397
10716595,5504
10716598,5367
10716604,5840
10716605,5393
10716606,5299
10716664,5907
10716676,4666
10716684,5206
10716688,4759
10716694,3653
10716708,5060
10716715,5769
10716733,5857
10716734,4066
10716752,5677
10716772,4732
10716808,5079
10716825,
10716838,5983
10716853,
10716868,4023
10716876,
10716907,6030
10716928,5563
10716968,5254
10716990,4745
10717003,5800
10717021,5529
10717052,5971
10717090,5631
10717091,
10717106,5990
10717107,6207
10717144,5946
10717220,5489
10717228,5796
10717233,6898
10717241,4124
10717304,4825
10717310,5253
10717377,6195
10717383,4677
10717387,6651
10717390,6235
10717401,5807
10717402,6128
10717453,5725
10717486,4948
10717509,5865
10717530,5289
10717540,4822
10717575,3888
10717591,4229
10717592,4557
10717603,4965
10717638,4589
10717656,5714
10717693,5116
10717706,5101
10717715,6449
10717721,6816
10717724,6322
10717733,6317
10717754,5836
10717852,5088
10717854,5161
10717860,4718
10717866,5312
10717871,7286
10717917,4808
10717946,6267
10717968,5374
10717972,5807
10717987,
10718005,5039
10718015,5024
10718016,5295
10718072,5071
10718097,5371
10718101,3750
10718112,5736
10718114,5537
10718143,5544
10718198,
10718216,5861
10718221,5675
10718237,5614
10718244,5710
10718252,5835
10718315,5935
10718342,5891
10718345,5274
10718363,4536
10718372,5780
10718399,5842
10718455,5576
10718475,5716
10718491,4753
10718505,5105
10718511,4231
10718512,
10718524,4423
10718535,5691
10718575,6488
10718577,5335
10718590,5480
10718639,5130
10718641,5270
10718663,
10718712,6025
10718726,5869
10718727,3905
10718763,5189
10718791,4801
10718806,3848
10718819,4812
10718820,4885
10718821,5561
10718832,4707
10718853,5638
10718859,3733
10718902,4923
10718955,4708
10718967,4123
10718968,5393
10718976,5429
10718978,4864
10719064,6075
10719096,5736
10719106,5695
10719136,4778
10719224,5650
10719244,4902
10721527,4090
10721574,5869
10721647,4856
10721710,4971
10721728,4297
10721756,6246
10721760,5489
10721800,4660
10721830,5425
10721843,5889
10721845,
10721855,5094
10721900,4886
10721930,8311
10721949,4262
10721967,4280
10721971,5368
10721980,
10722020,5463
10722067,4866
10722101,5936
10722132,5239
10722144,5298
10722175,4722
10722210,3919
10722214,4206
10722215,4821
10722221,5992
10722289,5583
10722295,5114
10722313,6169
10722331,5184
10722341,5047
10722417,5249
10722465,5528
10722485,5885
10722494,5662
10722495,5248
10722535,5278
10722555,5233
10722632,6310
10722659,4715
10722668,7145
10722676,5900
10722715,5391
10722729,6343
10722768,6419
10722772,6086
10722785,6222
10722800,5181
10722814,
10722867,5530
10722884,5261
10722944,5600
10722946,5478
10722949,4903
10722954,4809
10722988,6030
10723007,
10723028,4896
10723034,5991
10723056,4227
10723143,5120
10723167,5847
10723189,5884
10723200,5847
10723209,5249
10723210,5950
10723262,5733
10723321,5987
10723331,5164
10723332,6117
10723339,4956
10723341,5077
10723367,5615
10723388,4861
10723397,6120
10723402,5406
10723413,6015
10723415,6090
10723419,4248
10723422,5946
10723424,5705
10723440,4911
10723473,5312
10723510,5843
10723531,5642
10723545,5200
10723572,6019
10723583,5957
10723589,6023
10723598,5632
10723600,5614
10723618,7842
10723627,5874
10723698,5482
10723718,5373
10723750,6221
10723755,5659
10723766,3139
10723812,5612
10723823,5568
10723934,6123
10723935,5951
10723937,5483
10723938,5108
10723940,5069
10723948,5701
10723963,5184
10723980,4962
10723981,5171
10724016,
10724027,4897
10724037,5809
10724041,4756
10724054,6012
10724086,
10724113,6284
10724115,5111
10724157,5478
10724158,5620
10724168,5501
10724170,5160
10724193,5105
10724210,5838
10724211,6115
10724221,5737
10724255,5761
10724263,5886
10724279,6204
10724284,4882
10724285,5881
10724300,5461
10724336,3676
10724369,5659
10724372,5951
10724374,6000
10724379,5370
10724393,5463
10724425,5968
10724429,5936
10724450,5650
10724533,
10724544,5497
10724551,5775
10724569,5158
10724619,5756
10724620,5081
10724621,5955
10724625,7517
10724634,9654
10724635,5034
10724672,5737
10724735,4813
10724761,4991
10724784,6150
10724786,4738
10724793,5246
10724818,6194
10724823,5606
10724828,4991
10724855,5090
10724906,5732
10724977,5732
10725005,5138
10725108,4999
10726810,
10726873,5881
10726925,4568
10726943,6148
10726997,6926
10727024,5241
10727037,5582
10727045,4971
10727074,6971
10727120,5420
10727131,5407
10727139,4770
10727170,6003
10727178,5029
10727197,4300
10727227,5691
10727238,5142
10727240,5811
10727275,5247
10727292,6220
10727377,5602
10727392,6286
10727402,5858
10727457,4916
10727496,
10727527,6508
10727571,5759
10727655,6074
10727657,4417
10727668,9471
10727706,6064
10727717,7636
10727726,4925
10727731,4893
10727789,5100
10727799,5683
10727811,6063
10727829,5302
10727838,5284
10727850,5034
10727881,5679
10727884,3836
10727922,6018
10727953,
10727973,
10728029,5445
10728072,5525
10728092,5533
10728097,
10728107,5487
10728138,5500
10728179,4884
10728181,5532
10728187,5643
10728219,5456
10728232,5087
10728256,5810
10728260,5135
10728290,5525
10728294,5555
10728319,5721
10728328,5724
10728380,5856
10728417,4535
10728428,
10728438,3711
10728467,4720
10728489,6112
10728519,5155
10728520,4815
10728522,5987
10728551,5704
10728600,6134
10728638,5609
10728666,4788
10728695,5187
10728715,4959
10728719,
10728788,5760
10728878,5775
10728950,5285
10729143,5302
10729317,6060
10729328,6137
10729437,5806
10729443,5792
10729472,5627
10729529,6009
10729607,5418
10729614,5953
10729622,5501
10729642,6262
10729645,7976
10729649,5679
10729668,4324
10729675,4471
10729676,5876
10729684,3628
10729809,4302
10729847,5667
10729852,4301
10729867,6127
10729876,4626
10729899,5788
10729901,6005
10729919,4878
10729930,6333
10729944,4371
10729958,5887
10729981,4826
10729984,5503
10729990,5680
10730000,5031
10730006,5365
10730009,6171
10730034,5235
10730053,5876
10730070,5841
10730071,5275
10730100,
10730102,6367
10730162,4750
10730166,5548
10730192,5548
10730196,5691
10730222,5838
10730228,4669
10730250,5563
10730270,5243
10730290,5626
10730332,5837
10730366,5260
10730483,5583
10730492,5744
10730545,5719
10730558,5781
10730571,
10730589,5695
10730618,6197
10730631,6079
10730649,
10730703,5289
10730758,5765
10730761,5997
10730818,4078
10730822,5669
10730838,7854
10730860,5322
10730886,5865
10731013,5589
10731025,4986
10731040,6130
10731071,5769
10731086,5670
10731196,6013
10731202,4441
10731228,5401
10731229,4011
10731230,6341
10731299,5878
10731303,5264
10731346,6570
10731364,5066
10731424,6190
10731527,
10731529,5805
10731562,5676
10731591,5359
10731596,4760
10731622,5937
10731675,5997
10731685,5836
10731686,5976
10731740,5275
10731790,5703
10731792,5090
10731798,5832
10731826,5571
10731839,3396
10731856,5340
10731864,5640
10732045,6013
10732050,4788
10732063,3505
10732086,6033
10732098,5618
10732106,5843
10732111,5669
10732175,4469
10732216,6206
10732223,4363
10732224,4045
10732231,5954
10732243,6704
10732274,5825
10732318,5539
10732362,5564
10732401,5979
10732402,5471
10732407,5447
10732478,5843
10732526,4644
10732565,6044
10732596,5615
10732609,5315
10732636,4874
10732638,7477
10732653,4788
10732673,5668
10732710,6121
10732762,6046
10732771,5862
10732773,5203
10732800,5761
10732845,5496
10732850,5818
10732853,5321
10732859,6087
10732916,5562
10732952,4990
10732969,5333
10733011,5604
10733026,5602
10733042,5104
10733101,
10733152,5392
10733162,5084
10733171,5794
10733174,5628
10733177,5733
10733196,6274
10733208,5937
10733216,4965
10733231,3181
10733245,5380
10733247,6341
10733259,5318
10733307,3719
10733308,3974
10733357,6020
10733406,5608
10733416,5473
10733418,6268
10733467,5855
10733507,5548
10733508,4963
10733511,5828
10733513,4905
10733521,5067
10733551,5208
10733552,5436
10733608,5137
10733649,5211
10733661,5151
10733700,5726
10733713,4809
10733754,5773
10733768,5570
10733810,5040
10733811,5696
10733824,5849
10733832,5328
10733835,4004
10733890,6049
10733897,4591
10733899,5688
10733905,5793
10733940,5628
10733985,6228
10733987,5004
10734021,5198
10734053,5098
10734057,3861
10734062,4273
10734069,4121
10734087,5394
10734093,5825
10734098,4593
10734124,4984
10734126,5304
10734145,6250
10734158,5318
10734169,4905
10734179,4897
10734202,
10734241,4831
10734307,5062
10734331,4401
10734352,5566
10734376,5437
10734385,6234
10734391,5626
10734425,9347
10734432,4810
10734441,5098
10734449,
10734531,5136
10734541,5073
10734555,5751
10734598,4949
10734625,5060
10734649,4920
10734653,6214
10734663,5599
10734703,5707
10734719,5970
10734765,6143
10734773,4257
10734791,5737
10734822,5144
10734827,5218
10734837,6097
10734856,6258
10734899,5495
10734926,4971
10734935,7666
10734977,5162
10735002,5328
10735025,5757
10735027,4743
10735040,5818
10735054,6724
10735058,4725
10735077,4703
10735092,6254
10735104,5531
10735113,5915
10735146,5970
10735160,5792
10735250,6043
10735274,3925
10735276,4695
10735279,6665
10735305,
10735329,6344
10735331,6694
10735360,5321
10735400,5543
10735404,5810
10735422,5060
10735429,5284
10735430,4947
10735454,5657
10735499,6024
10735519,4881
10735542,5726
10735543,5566
10735564,8035
10735575,4109
10735588,5374
10735623,6078
10735648,5259
10735674,5252
10735701,6142
10735714,6006
10735718,5889
10735720,6198
10735721,5505
10735756,5936
10735757,6211
10735765,6065
10735770,5780
10735805,5817
10735820,6887
10735850,6216
10735869,5442
10735885,6164
10735898,5353
10735903,6050
10735922,5648
10735926,4947
10735947,5469
10735951,6205
10735967,4297
10735988,5016
10736006,6206
10736021,5462
10736041,5168
10736051,5941
10736069,5301
10736076,5984
10736080,5326
10736095,4199
10736124,6344
10736151,5683
10736157,5917
10736179,5106
10736204,5826
10736223,7797
10736265,
10736269,5359
10736284,5675
10736301,4887
10736303,5674
10736318,5824
10736334,5950
10736390,5028
10736391,4885
10736397,5396
10736408,5614
10736412,5313
10736435,5955
10736473,6024
10736489,
10736497,4306
10736522,4664
10736539,5373
10736546,5853
10736547,5586
10736562,4819
10736587,5905
10736591,4777
10736606,5838
10736615,5474
10736623,5000
10736652,4716
10736733,5735
10736779,5969
10736799,5816
10736812,5356
10736824,5712
10736868,5307
10736875,6006
10736876,4765
10736877,5308
10736883,6066
10736912,5065
10736916,5361
10736955,6434
10736979,4466
10736995,5983
10737010,5620
10737034,5403
10737038,5324
10737050,5977
10737051,6561
10737052,4973
10737056,4930
10737064,5905
10737083,5726
10737087,6302
10737130,5096
10737142,6056
10737171,4821
10737179,4597
10737192,3824
10737227,5245
10737245,5963
10737290,4803
10737296,5097
10737306,5620
10737307,5049
10737327,5995
10737334,5283
10737373,3649
10737392,5931
10737404,5874
10737412,4726
10737437,5697
10737493,4944
10737516,5773
10737547,5765
10737574,5510
10737635,5805
10737769,5915
10741228,5593
10741480,6131
10741578,5995
10741613,5437
10741623,
10741697,5194
10741713,4630
10741747,5443
10741810,5824
10741816,6143
10741842,5925
10741844,4842
10741848,4818
10741900,5636
10741902,5747
10741920,7825
10741931,5573
10741932,4913
10741990,5699
10741998,4946
10742010,5077
10742032,5841
10742055,5734
10742063,5781
10742066,5868
10742090,5707
10742092,6464
10742108,
10742112,4549
10742131,6151
10742164,5941
10742189,4777
10742282,3324
10742298,5491
10742365,5948
10742447,3533
10742461,5924
10742481,5741
10742488,6046
10742508,5741
10742593,5963
10742602,5956
10742633,5732
10742639,6053
10742719,5810
10742724,5847
10742783,5767
10742794,4795
10742808,6118
10742821,5629
10742883,5638
10742955,6138
10742961,5151
10742965,4367
10742971,5480
10743019,4676
10743021,5322
10743027,6065
10743033,4909
10743092,4715
10743093,5435
10743110,5842
10743117,6097
10743128,6391
10743153,5975
10743184,5823
10743191,5381
10743195,4862
10743269,4999
10743282,5912
10743302,5691
10743303,6112
10743315,6329
10743319,5127
10743322,6301
10743330,5478
10743331,4906
10743378,5722
10743419,6235
10743433,5942
10743463,
10743471,5537
10743515,4745
10743519,5022
10743554,5925
10743570,6038
10743590,5704
10743595,
10743597,5394
10743600,
10743615,5959
10743634,6344
10743645,6095
10743669,6380
10743680,5899
10743683,5469
10743684,5262
10743686,4636
10743846,5943
10743850,4903
10743870,5924
10743887,4679
10743904,5894
10743932,5560
10743935,5013
10743946,6005
10743955,6137
10743977,4845
10744040,5694
10744042,6692
10744071,5213
10744084,5981
10744090,6645
10744106,5593
10744119,6416
10744135,5165
10744149,5751
10744150,5735
10744152,5695
10744173,6082
10744176,5488
10744192,5775
10744218,5778
10744246,5141
10744297,5812
10744309,5541
10744320,5629
10744335,5733
10744342,6961
10744372,5640
10744414,5746
10744445,5046
10744477,4967
10744479,6339
10744494,5517
10744500,6263
10744508,6011
10744554,5111
10744568,3224
10744575,6143
10744632,5843
10744641,4763
10744668,5998
10744685,4255
10744686,4791
10744696,5205
10744713,6178
10744726,5261
10744752,4406
10744768,5660
10744778,5164
10744779,6051
10744782,5657
10744786,6009
10744788,5267
10744805,6071
10744820,5740
10744834,6090
10744844,5366
10744851,5356
10744857,6203
10744893,5942
10744930,5979
10744946,4426
10745005,6774
10745012,5632
10745056,5827
10745059,5883
10745065,7033
10745115,5893
10745154,6025
10745159,7502
10745197,5737
10745242,
10745278,6467
10745334,6287
10745336,4892
10745365,5961
10745390,6053
10745393,5595
10745475,5641
10745501,5731
10745502,5662
10745503,5310
10745513,5624
10745527,6270
10745537,5802
10745554,5144
10745562,3182
10745578,5965
10745616,4627
10745628,5890
10745663,5754
10745688,5717
10745699,6098
10745746,5354
10745765,5812
10745775,4652
10745796,6427
10745797,5913
10745814,4701
10745819,5738
10745822,5898
10745835,4985
10745843,6370
10745863,6007
10745876,5789
10745883,6034
10745891,5061
10745900,5603
10745906,5813
10745985,6746
10745996,5026
10746058,4330
10746090,6069
10746111,
10746136,6116
10746138,5689
10746148,6105
10746152,5539
10746173,6023
10746200,6091
10746222,5942
10746223,4955
10746265,4855
10746287,4964
10746308,5455
10746310,5862
10746361,6524
10746443,5126
10746480,5785
10746881,4926
10746973,5220
10746981,3188
10746982,4105
10747005,6054
10747037,6793
10747044,5056
10747051,5049
10747056,5626
10747081,
10747093,7362
10747121,5862
10747162,4116
10747169,5379
10747199,5319
10747202,5811
10747240,4910
10747259,6219
10747329,4322
10747396,5617
10747414,4418
10747439,5827
10747445,5497
10747485,5831
10747501,5695
10747517,5685
10747521,5398
10747543,5318
10747553,4002
10747582,4828
10747610,6136
10747652,3624
10747676,4351
10747704,4318
10747731,5130
10747767,5972
10747794,5413
10747841,6188
10747846,6524
10747847,4940
10747860,5108
10747862,4665
10747884,3472
10747887,6210
10747918,5813
10747929,6084
10747962,5377
10748029,5330
10748054,6366
10748104,4584
10748108,5475
10748115,5175
10748175,4890
10748190,6104
10748222,6118
10748225,5032
10748233,5229
10748258,5777
10748264,5469
10748278,5500
10748309,4423
10748312,5684
10748388,5019
10748390,
10748393,5088
10748434,6079
10748435,5668
10748441,
10748458,5074
10748504,5858
10748508,5677
10748529,5506
10748568,5796
10748602,
10748621,5606
10748629,5625
10748655,5400
10748664,6369
10748689,5848
10748700,6342
10748705,5067
10748798,5358
10748810,
10748828,5249
10748845,5275
10748871,5811
10748902,4475
10748919,5246
10748981,5369
10748982,6004
10749043,4966
10749059,5278
10749065,5774
10749112,4800
10749128,6044
10749166,5860
10749196,5742
10749222,5414
10749235,4825
10749237,4282
10749277,5657
10749472,4354
10749474,6332
10749488,5102
10749527,6258
10749536,3837
10749554,5762
10749594,5707
10749649,5759
10749659,4282
10749684,6207
10749722,4918
10749745,4827
10749766,5803
10749775,5715
10749793,7634
10749817,5088
10749841,5958
10749899,5983
10749916,5701
10749934,6081
10749954,4910
10750008,5576
10750092,5127
10750109,5572
10750130,5895
10750173,
10750187,5698
10750206,5364
10750218,5967
10750222,4299
10750227,5475
10750236,4876
10750251,
10750270,5838
10750314,5471
10750347,5863
10750362,5864
10750373,5204
10750407,5115
10750439,6147
10750514,3987
10750552,5776
10750557,6197
10750560,5109
10750624,5575
10750629,5942
10750636,5775
10750644,4821
10750658,4713
10750687,5585
10750703,5360
10750714,5765
10750718,5583
10750730,4578
10750867,4833
10750897,4419
10750903,7117
10750908,5366
10750932,4543
10750973,4119
10750981,
10750987,5754
10751031,4808
10751069,5558
10751103,5670
10751119,5198
10751152,6598
10751154,5673
10751189,4634
10751204,4507
10751237,4996
10751261,5491
10751306,5249
10751341,5708
10751359,6275
10751370,5246
10751385,4364
10751393,5506
10751410,5743
10751412,6411
10751420,5808
10751439,4660
10751446,6023
10751467,6120
10751494,7636
10751499,5584
10751515,4838
10751529,6229
10751546,6071
10751609,5666
10751610,5876
10751638,5982
10751649,5660
10751657,4871
10751671,
10751705,4575
10751733,7350
10751873,5128
10751906,5488
10751908,5447
10751916,5586
10751949,5826
10751960,4605
10751982,5675
10752002,6222
10752004,5237
10752032,5487
10752037,5793
10752067,5802
10752085,5604
10752149,5563
10752223,3998
10752294,5655
10752308,5987
10752318,6384
10752337,4920
10752339,5585
10752363,5857
10752381,5941
10752443,4824
10752521,5402
10752537,5691
10752574,4910
10752579,4916
10752590,5959
10752636,5299
10752703,6507
10752773,4022
10752789,4799
10752815,
10752816,4759
10752844,5174
10752850,6072
10752907,6100
10752913,4796
10752915,4755
10752922,4739
10752926,6171
10753050,5756
10753072,3664
10753157,5873
10753165,4355
10753181,5888
10753210,6117
10753246,6846
10753293,5568
10753337,8074
10753363,5219
10753369,5486
10753392,5566
10753394,4323
10753401,5623
10753410,5291
10753423,5518
10753427,5243
10753573,5498
10753577,5408
10753610,5608
10753641,5431
10753642,6397
10753646,6083
10753670,5455
10753707,4257
10753734,5446
10753744,5852
10753751,5752
10753811,5699
10753840,4578
10753865,6011
10753889,5349
10753905,5428
10753922,5257
10753962,4744
10753974,5348
10753997,5021
10754044,4812
10754065,5254
10754084,5628
10754090,4484
10754101,5685
10754133,5363
10754146,5644
10754150,5451
10775328,5975
10775472,8110
10775531,5542
10775536,4549
10775543,3943
10775599,
10775621,
10775631,
10775669,5056
10775736,5731
10775748,6052
10775762,
10775808,5427
10775857,4827
10775859,4666
10775894,6047
10775913,5581
10775968,7486
10776009,4760
10776015,5516
10776017,4969
10776058,
10776136,4810
10776176,3867
10776256,5115
10776313,5586
10776323,5586
10776340,4796
10776414,4940
10776433,5686
10776435,5590
10776469,
10776564,
10776617,5408
10776624,5139
10776637,5433
10776664,4579
10776711,
10776740,5825
10776784,
10776801,5805
10776847,3824
10776854,5609
10776903,
10776907,6114
10776909,5213
10776914,4540
10776918,4399
10776938,4724
10776993,5968
10776995,5309
10776997,4890
10776999,5045
10777009,
10777015,5536
10777026,4588
10777060,
10777082,5517
10777098,4836
10777127,6009
10777144,
10777226,
10777276,4698
10777361,
10777410,3640
10777448,4024
10777487,5570
10777541,
10777559,5068
10777589,5987
10777591,
10777607,5966
10777639,4408
10777655,
10777660,4874
10777673,4444
10777698,5430
10777728,5712
10777734,
10777735,5016
10777782,5144
10777816,5002
10777876,5815
10777903,7316
10777965,5142
10777988,4827
10778016,5746
10778047,5420
10778063,4672
10778094,5499
10778169,
10778205,4407
10778224,4082
10778226,
10778294,
10778298,5219
10778346,5669
10778380,5688
10778427,5730
10778487,4265
10778514,5415
10778548,5627
10778579,5640
10778584,4831
10778586,5142
10778640,6387
10778645,5185
10778647,5789
10778664,5746
10778760,4145
10778814,4356
10778825,5814
10778887,6223
10778943,
10778965,5665
10778969,4857
10778978,
10779047,5407
10779094,
10779122,4858
10779140,4073
10779177,5040
10779201,5191
10779233,5564
10779265,5194
10779266,4542
10779358,5669
10779381,4362
10779416,5581
10779420,4777
10779479,5069
10779481,5335
10779537,4835
10779585,5738
10779586,4761
10779603,3830
10779605,
10779655,5649
10779738,5312
10779762,5481
10779831,
10779870,5492
10779880,4244
10779902,5561
10779905,
10779913,5097
10779917,5034
10780012,5760
10780014,
10780026,5000
10780032,5653
10780088,5042
10780153,4760
10780221,4883
10780227,3491
10780580,5153
10780589,4602
10780620,5724
10780632,5086
10780670,
10782303,5459
10782318,5835
10782343,6012
10782350,4056
10782351,4755
10782383,4994
10782396,5794
10782410,5055
10782412,4875
10782487,4833
10782541,5191
10782578,5900
10782640,4418
10782672,6109
10782682,5917
10782704,5786
10782730,5617
10782763,5724
10782780,6134
10782786,4686
10782843,4962
10782847,6290
10782863,5655
10782875,5508
10782880,6521
10782908,4578
10782949,5617
10782967,5657
10783018,4396
10783068,
10783081,5387
10783150,7343
10783198,4921
10783243,5617
10783282,5862
10783298,5932
10783311,4166
10783333,5694
10783387,5205
10783415,6016
10783558,4716
10783566,6575
10783579,5336
10783631,4568
10783633,6213
10783644,5488
10783657,4791
10783665,6139
10783671,5350
10783683,5773
10783694,5988
10783729,5553
10783756,
10783770,5573
10783778,4474
10783781,6116
10783812,5016
10783841,5881
10783851,5827
10783861,4398
10783862,5722
10783891,5660
10783906,
10783919,5952
10783929,3720
10783945,5194
10783964,5863
10783972,5787
10783977,5715
10783979,5127
10783986,5566
10784005,3485
10784013,4593
10784067,3836
10784114,5356
10784141,
10784143,
10784210,5497
10784221,4923
10784234,5303
10784235,5517
10784301,5134
10784342,4852
10784394,5786
10784408,4169
10784425,6040
10784429,5783
10784433,5029
10784473,
